timestamp,duration,status
2023-01-16T20:34:33.595Z,364.467,afk
2023-01-16T20:32:06.551Z,147.059,not-afk
2023-01-16T20:32:06.551Z,55.67,not-afk
2023-01-16T20:28:42.513Z,189.64,afk
2023-01-16T20:28:42.512Z,194.656,afk
2023-01-16T20:28:42.501Z,204.051,afk
2023-01-16T20:28:42.501Z,204.051,afk
2023-01-16T20:06:49.881Z,1312.636,not-afk
2023-01-16T01:02:31.110Z,68658.77,afk
2023-01-16T00:56:01.448Z,389.661,not-afk
2023-01-16T00:51:28.187Z,268.266,afk
2023-01-16T00:51:28.187Z,273.26,afk
2023-01-16T00:51:28.187Z,273.26,afk
2023-01-16T00:51:28.187Z,263.256,afk
2023-01-16T00:50:00.445Z,87.758,not-afk
2023-01-16T00:46:40.392Z,200.052,afk
2023-01-16T00:46:40.186Z,0.221,not-afk
2023-01-16T00:43:00.347Z,210.02,afk
2023-01-16T00:43:00.347Z,205.009,afk
2023-01-16T00:43:00.346Z,219.839,afk
2023-01-16T00:43:00.346Z,219.839,afk
2023-01-16T00:41:14.849Z,105.512,not-afk
2023-01-16T00:38:09.361Z,185.487,afk
2023-01-16T00:26:38.208Z,691.153,not-afk
2023-01-16T00:23:32.890Z,185.317,afk
2023-01-15T23:41:33.492Z,2519.399,not-afk
2023-01-15T23:32:18.923Z,554.568,afk
2023-01-15T23:32:18.923Z,224.12,afk
2023-01-15T23:32:18.923Z,229.134,afk
2023-01-15T23:32:18.923Z,219.111,afk
2023-01-15T23:28:51.507Z,207.431,not-afk
2023-01-15T21:35:09.720Z,6821.786,afk
2023-01-15T21:35:09.720Z,313.686,afk
2023-01-15T21:35:09.720Z,313.686,afk
2023-01-15T21:35:09.720Z,303.666,afk
2023-01-15T21:26:36.482Z,513.254,not-afk
2023-01-15T21:05:57.235Z,1239.246,afk
2023-01-15T21:05:57.235Z,307.966,afk
2023-01-15T21:05:57.235Z,302.95,afk
2023-01-15T21:05:39.618Z,17.632,not-afk
2023-01-15T20:58:33.391Z,426.226,afk
2023-01-15T20:58:33.391Z,0.015,not-afk
2023-01-15T20:58:33.391Z,215.839,afk
2023-01-15T20:58:33.391Z,225.849,afk
2023-01-15T20:58:33.391Z,230.859,afk
2023-01-15T20:58:33.391Z,215.839,afk
2023-01-15T20:46:35.626Z,717.767,afk
2023-01-15T20:46:35.626Z,257.325,afk
2023-01-15T20:44:22.217Z,133.424,not-afk
2023-01-15T20:32:23.829Z,718.387,afk
2023-01-15T20:32:23.829Z,413.109,afk
2023-01-15T20:32:23.829Z,403.1,afk
2023-01-15T20:32:20.963Z,2.881,not-afk
2023-01-15T20:15:31.532Z,1009.43,afk
2023-01-15T20:15:31.532Z,313.574,afk
2023-01-15T20:15:31.532Z,318.575,afk
2023-01-15T20:15:31.532Z,318.575,afk
2023-01-15T20:15:31.532Z,328.584,afk
2023-01-15T20:15:31.532Z,303.554,afk
2023-01-15T20:09:47.755Z,343.793,not-afk
2023-01-15T20:09:47.755Z,66.275,not-afk
2023-01-15T20:09:47.755Z,32.471,not-afk
2023-01-15T20:06:37.865Z,189.892,afk
2023-01-15T20:02:56.596Z,221.28,not-afk
2023-01-15T20:02:56.596Z,156.757,not-afk
2023-01-15T20:02:56.596Z,25.925,not-afk
2023-01-15T19:50:14.876Z,761.732,afk
2023-01-15T19:50:14.876Z,267.821,afk
2023-01-15T19:50:14.876Z,257.807,afk
2023-01-15T19:50:14.876Z,272.826,afk
2023-01-15T19:50:14.876Z,252.802,afk
2023-01-15T19:50:12.311Z,2.58,not-afk
2023-01-15T19:46:57.661Z,194.649,afk
2023-01-15T19:46:56.840Z,0.832,not-afk
2023-01-15T19:30:11.204Z,1005.635,afk
2023-01-15T19:30:11.204Z,259.212,afk
2023-01-15T19:30:11.204Z,259.212,afk
2023-01-15T19:30:11.204Z,269.233,afk
2023-01-15T19:30:11.204Z,249.183,afk
2023-01-15T19:28:34.420Z,96.799,not-afk
2023-01-15T19:18:07.141Z,627.278,afk
2023-01-15T19:18:07.141Z,301.938,afk
2023-01-15T19:18:07.141Z,301.938,afk
2023-01-15T19:18:07.141Z,311.968,afk
2023-01-15T19:18:07.141Z,291.917,afk
2023-01-15T19:15:13.119Z,174.037,not-afk
2023-01-15T19:10:28.048Z,285.07,afk
2023-01-15T19:10:28.048Z,224.916,afk
2023-01-15T19:10:28.048Z,234.946,afk
2023-01-15T19:10:28.048Z,244.976,afk
2023-01-15T19:10:28.048Z,0.014,not-afk
2023-01-15T19:10:28.048Z,249.996,afk
2023-01-15T19:10:28.048Z,249.996,afk
2023-01-15T19:10:28.048Z,260.026,afk
2023-01-15T19:10:28.048Z,224.916,afk
2023-01-15T19:06:51.861Z,216.201,afk
2023-01-15T19:06:10.655Z,41.22,not-afk
2023-01-15T12:29:04.828Z,23825.826,afk
2023-01-15T12:29:04.828Z,2382.9,afk
2023-01-15T12:29:04.828Z,2392.913,afk
2023-01-15T12:29:04.828Z,2397.917,afk
2023-01-15T12:29:04.828Z,2397.917,afk
2023-01-15T12:29:04.828Z,2377.898,afk
2023-01-15T12:23:21.693Z,343.152,not-afk
2023-01-15T12:19:20.798Z,240.894,afk
2023-01-15T12:19:20.798Z,233.887,afk
2023-01-15T12:19:20.798Z,223.875,afk
2023-01-15T10:51:56.151Z,5244.661,not-afk
2023-01-15T10:48:40.612Z,195.538,afk
2023-01-15T10:48:40.612Z,190.534,afk
2023-01-15T10:40:10.059Z,510.566,not-afk
2023-01-15T10:30:28.282Z,581.776,afk
2023-01-15T10:30:28.282Z,0.016,not-afk
2023-01-15T10:30:28.282Z,201.433,afk
2023-01-15T10:30:28.282Z,196.426,afk
2023-01-15T01:22:52.533Z,10.027,not-afk
2023-01-15T00:45:27.501Z,2245.031,afk
2023-01-15T00:45:27.501Z,197.973,afk
2023-01-14T23:23:47.351Z,4900.166,not-afk
2023-01-14T23:23:47.351Z,14.713,not-afk
2023-01-14T20:40:21.579Z,9805.774,afk
2023-01-14T20:40:21.579Z,262.921,afk
2023-01-14T20:40:21.579Z,272.933,afk
2023-01-14T20:40:21.579Z,257.907,afk
2023-01-14T20:29:37.928Z,643.666,not-afk
2023-01-14T20:21:40.299Z,477.628,afk
2023-01-14T20:21:40.299Z,247.319,afk
2023-01-14T20:21:40.299Z,242.317,afk
2023-01-14T20:13:31.328Z,488.984,not-afk
2023-01-14T20:08:48.080Z,283.247,afk
2023-01-14T20:08:30.844Z,17.249,not-afk
2023-01-14T20:04:28.474Z,227.349,afk
2023-01-14T20:04:28.471Z,242.372,afk
2023-01-14T20:04:28.471Z,242.372,afk
2023-01-14T20:04:28.471Z,237.375,afk
2023-01-14T19:22:34.302Z,2514.183,not-afk
2023-01-14T18:15:22.329Z,4031.972,afk
2023-01-14T18:15:22.329Z,254.305,afk
2023-01-14T18:15:22.329Z,264.328,afk
2023-01-14T18:15:22.329Z,264.328,afk
2023-01-14T18:15:22.329Z,249.299,afk
2023-01-14T18:15:21.244Z,1.101,not-afk
2023-01-14T18:09:34.111Z,231.938,afk
2023-01-14T18:09:34.110Z,347.133,afk
2023-01-14T18:09:34.110Z,347.133,afk
2023-01-14T18:09:34.110Z,342.121,afk
2023-01-14T18:08:04.987Z,89.138,not-afk
2023-01-14T18:02:54.237Z,310.749,afk
2023-01-14T18:02:54.237Z,201.058,afk
2023-01-14T18:02:54.237Z,206.071,afk
2023-01-14T18:02:54.237Z,196.056,afk
2023-01-14T18:02:54.236Z,0.014,not-afk
2023-01-14T17:52:45.485Z,608.754,afk
2023-01-14T17:52:45.485Z,238.857,afk
2023-01-14T17:52:45.485Z,0.014,not-afk
2023-01-14T17:52:45.485Z,223.829,afk
2023-01-14T17:52:45.485Z,228.839,afk
2023-01-14T17:52:45.485Z,228.839,afk
2023-01-14T17:52:45.485Z,218.814,afk
2023-01-14T17:46:04.235Z,401.251,afk
2023-01-14T17:46:04.235Z,294.514,afk
2023-01-14T17:46:04.235Z,294.514,afk
2023-01-14T17:46:04.235Z,0.009,not-afk
2023-01-14T17:46:04.235Z,299.525,afk
2023-01-14T17:46:04.235Z,309.542,afk
2023-01-14T17:46:04.235Z,309.542,afk
2023-01-14T17:46:04.235Z,319.557,afk
2023-01-14T17:46:04.235Z,284.492,afk
2023-01-14T17:22:02.001Z,1442.239,afk
2023-01-14T17:22:02.001Z,223.886,afk
2023-01-14T17:21:50.368Z,11.649,not-afk
2023-01-14T16:59:01.626Z,1368.741,afk
2023-01-14T16:59:01.626Z,291.952,afk
2023-01-14T16:59:01.626Z,291.952,afk
2023-01-14T16:59:01.626Z,281.935,afk
2023-01-14T16:58:24.300Z,37.341,not-afk
2023-01-14T16:58:24.300Z,37.341,not-afk
2023-01-14T16:58:24.300Z,37.337,not-afk
2023-01-14T16:53:06.001Z,318.302,afk
2023-01-14T16:53:06.001Z,211.843,afk
2023-01-14T16:53:06.001Z,216.856,afk
2023-01-14T16:53:06.001Z,231.882,afk
2023-01-14T16:53:06.001Z,211.843,afk
2023-01-14T16:50:57.262Z,128.755,not-afk
2023-01-14T16:46:11.877Z,285.384,afk
2023-01-14T16:46:11.877Z,0.014,not-afk
2023-01-14T16:46:11.877Z,245.29,afk
2023-01-14T16:46:11.877Z,250.299,afk
2023-01-14T16:46:11.877Z,255.313,afk
2023-01-14T16:46:11.877Z,265.339,afk
2023-01-14T16:46:11.877Z,240.276,afk
2023-01-14T16:40:09.235Z,362.645,afk
2023-01-14T16:40:09.235Z,227.293,afk
2023-01-14T16:40:09.235Z,227.293,afk
2023-01-14T16:40:09.235Z,217.275,afk
2023-01-14T16:39:20.860Z,48.39,not-afk
2023-01-14T16:39:20.860Z,48.386,not-afk
2023-01-14T16:39:20.860Z,48.386,not-afk
2023-01-14T16:39:20.860Z,38.358,not-afk
2023-01-14T00:29:49.717Z,4.963,not-afk
2023-01-14T00:22:05.813Z,463.903,afk
2023-01-14T00:22:05.813Z,314.263,afk
2023-01-14T00:22:05.813Z,324.277,afk
2023-01-14T00:22:05.813Z,324.277,afk
2023-01-14T00:22:05.813Z,334.297,afk
2023-01-14T00:22:05.813Z,309.25,afk
2023-01-14T00:22:04.287Z,1.542,not-afk
2023-01-14T00:18:14.440Z,229.846,afk
2023-01-14T00:18:14.440Z,205.024,afk
2023-01-14T00:18:14.440Z,220.058,afk
2023-01-14T00:18:14.440Z,220.058,afk
2023-01-14T00:18:14.440Z,229.846,afk
2023-01-14T00:18:14.440Z,0.013,not-afk
2023-01-14T00:18:14.440Z,210.028,afk
2023-01-14T00:18:14.440Z,200.008,afk
2023-01-14T00:18:14.439Z,0.013,not-afk
2023-01-13T23:57:26.595Z,1247.857,afk
2023-01-13T23:57:26.595Z,270.687,afk
2023-01-13T23:47:10.705Z,615.905,not-afk
2023-01-13T23:20:19.657Z,1611.047,afk
2023-01-13T23:20:19.657Z,469.028,afk
2023-01-13T23:20:19.657Z,474.04,afk
2023-01-13T23:20:19.657Z,484.07,afk
2023-01-13T23:20:19.657Z,489.085,afk
2023-01-13T23:20:19.657Z,494.092,afk
2023-01-13T23:20:19.657Z,494.092,afk
2023-01-13T23:20:19.657Z,464.017,afk
2023-01-13T22:54:11.376Z,1568.288,afk
2023-01-13T22:54:11.376Z,319.182,afk
2023-01-13T22:54:11.376Z,324.2,afk
2023-01-13T22:54:11.376Z,329.201,afk
2023-01-13T22:54:11.376Z,329.201,afk
2023-01-13T22:54:11.376Z,309.165,afk
2023-01-13T22:54:09.951Z,1.44,not-afk
2023-01-13T22:50:29.329Z,220.621,afk
2023-01-13T22:50:29.329Z,205.593,afk
2023-01-13T21:38:07.718Z,4341.626,not-afk
2023-01-13T21:30:39.188Z,448.529,afk
2023-01-13T21:30:39.188Z,233.147,afk
2023-01-13T21:30:39.188Z,233.147,afk
2023-01-13T21:30:39.188Z,223.122,afk
2023-01-13T21:30:16.680Z,22.522,not-afk
2023-01-13T21:26:54.818Z,192.094,afk
2023-01-13T21:26:54.815Z,201.864,afk
2023-01-13T21:26:54.815Z,201.864,afk
2023-01-13T21:25:58.550Z,56.279,not-afk
2023-01-13T21:25:58.550Z,48.07,not-afk
2023-01-13T21:25:58.550Z,18.034,not-afk
2023-01-13T21:17:59.501Z,479.058,afk
2023-01-13T21:17:59.501Z,346.819,afk
2023-01-13T21:17:59.501Z,356.843,afk
2023-01-13T21:17:59.501Z,341.81,afk
2023-01-13T20:58:08.936Z,1190.58,not-afk
2023-01-13T20:46:31.032Z,697.903,afk
2023-01-13T20:46:31.032Z,552.72,afk
2023-01-13T20:46:31.032Z,542.701,afk
2023-01-13T20:45:22.689Z,68.359,not-afk
2023-01-13T20:40:31.423Z,291.265,afk
2023-01-13T20:40:31.423Z,231.183,afk
2023-01-13T20:40:31.423Z,231.183,afk
2023-01-13T20:40:31.423Z,221.164,afk
2023-01-13T20:40:22.203Z,9.235,not-afk
2023-01-13T20:33:39.126Z,403.076,afk
2023-01-13T20:33:39.126Z,307.887,afk
2023-01-13T20:33:39.126Z,317.905,afk
2023-01-13T20:33:39.126Z,317.905,afk
2023-01-13T20:33:39.126Z,302.871,afk
2023-01-13T20:27:03.930Z,395.212,not-afk
2023-01-13T18:50:17.157Z,5806.772,afk
2023-01-13T18:50:17.157Z,334.17,afk
2023-01-13T18:50:17.157Z,334.17,afk
2023-01-13T18:50:17.157Z,339.185,afk
2023-01-13T18:50:17.157Z,324.14,afk
2023-01-13T18:50:15.723Z,1.449,not-afk
2023-01-13T18:11:01.391Z,2354.331,afk
2023-01-13T18:11:01.391Z,396.292,afk
2023-01-13T18:11:01.391Z,401.307,afk
2023-01-13T18:11:01.391Z,401.307,afk
2023-01-13T18:11:01.391Z,386.272,afk
2023-01-13T18:04:42.016Z,379.375,afk
2023-01-13T18:04:42.016Z,209.812,afk
2023-01-13T18:04:16.738Z,25.293,not-afk
2023-01-13T18:04:16.738Z,25.286,not-afk
2023-01-13T17:58:56.269Z,290.086,afk
2023-01-13T17:58:56.269Z,295.099,afk
2023-01-13T17:58:56.269Z,275.073,afk
2023-01-13T17:58:56.268Z,315.152,afk
2023-01-13T17:58:56.268Z,320.471,afk
2023-01-13T17:58:56.268Z,320.471,afk
2023-01-13T17:58:56.268Z,315.152,afk
2023-01-13T17:58:56.266Z,0.016,not-afk
2023-01-13T17:54:39.002Z,257.279,afk
2023-01-13T17:54:39.002Z,196.749,afk
2023-01-13T17:54:39.002Z,0.015,not-afk
2023-01-13T17:54:39.002Z,186.731,afk
2023-01-13T17:54:39.001Z,0,not-afk
2023-01-13T17:49:42.079Z,296.932,afk
2023-01-13T17:49:42.079Z,258.275,afk
2023-01-13T17:49:42.079Z,268.296,afk
2023-01-13T17:49:42.079Z,268.296,afk
2023-01-13T17:49:42.079Z,253.266,afk
2023-01-13T17:47:14.635Z,147.459,not-afk
2023-01-13T17:41:37.454Z,337.18,afk
2023-01-13T17:41:37.454Z,317.127,afk
2023-01-13T17:41:37.454Z,327.157,afk
2023-01-13T17:41:37.454Z,332.173,afk
2023-01-13T17:41:37.454Z,312.119,afk
2023-01-13T17:39:06.566Z,150.903,not-afk
2023-01-13T16:16:04.329Z,4982.236,afk
2023-01-13T16:16:04.329Z,0.015,not-afk
2023-01-13T16:16:04.329Z,306.009,afk
2023-01-13T16:16:04.329Z,311.012,afk
2023-01-13T16:16:04.329Z,311.012,afk
2023-01-13T16:16:04.329Z,321.026,afk
2023-01-13T16:16:04.329Z,295.994,afk
2023-01-13T16:09:38.235Z,386.094,afk
2023-01-13T16:09:38.235Z,0.016,not-afk
2023-01-13T16:09:38.235Z,321.483,afk
2023-01-13T16:09:38.235Z,321.483,afk
2023-01-13T16:09:38.235Z,331.495,afk
2023-01-13T16:09:38.235Z,311.471,afk
2023-01-13T16:02:28.532Z,429.708,afk
2023-01-13T16:02:28.532Z,255.356,afk
2023-01-13T16:02:28.532Z,255.356,afk
2023-01-13T16:02:28.532Z,245.331,afk
2023-01-13T14:45:56.214Z,4592.333,not-afk
2023-01-13T00:02:40.266Z,52995.947,afk
2023-01-13T00:02:40.266Z,362.718,afk
2023-01-13T00:02:40.266Z,362.718,afk
2023-01-13T00:02:40.266Z,367.727,afk
2023-01-13T00:02:40.266Z,377.743,afk
2023-01-13T00:02:40.266Z,352.7,afk
2023-01-12T23:59:18.576Z,201.705,not-afk
2023-01-12T05:23:56.970Z,66921.605,afk
2023-01-12T05:23:56.970Z,268.372,afk
2023-01-12T05:23:56.970Z,273.385,afk
2023-01-12T05:23:56.970Z,283.408,afk
2023-01-12T05:23:56.970Z,263.362,afk
2023-01-12T05:22:41.491Z,75.494,not-afk
2023-01-12T00:00:47.061Z,19264.888,afk
2023-01-12T00:00:47.061Z,1524.498,afk
2023-01-12T00:00:47.061Z,1524.498,afk
2023-01-12T00:00:47.061Z,1534.515,afk
2023-01-12T00:00:47.061Z,1514.477,afk
2023-01-11T23:59:23.718Z,83.36,not-afk
2023-01-11T22:17:48.812Z,6094.905,afk
2023-01-11T22:17:48.812Z,252.929,afk
2023-01-11T22:17:48.812Z,262.942,afk
2023-01-11T22:17:48.812Z,247.925,afk
2023-01-11T21:46:33.569Z,1875.259,not-afk
2023-01-11T21:43:26.323Z,187.245,afk
2023-01-11T21:43:23.314Z,3.013,not-afk
2023-01-11T21:39:29.285Z,234.028,afk
2023-01-11T21:39:29.285Z,224.018,afk
2023-01-11T21:39:29.285Z,213.994,afk
2023-01-11T21:35:56.812Z,212.484,not-afk
2023-01-11T21:35:56.812Z,179.576,not-afk
2023-01-11T21:35:56.812Z,110.943,not-afk
2023-01-11T21:32:14.331Z,222.49,afk
2023-01-11T21:32:14.331Z,198.246,afk
2023-01-11T21:19:37.906Z,756.436,not-afk
2023-01-11T21:19:37.906Z,243.497,not-afk
2023-01-11T21:19:37.906Z,37.685,not-afk
2023-01-11T20:37:31.514Z,2526.407,afk
2023-01-11T20:37:31.514Z,789.951,afk
2023-01-11T20:37:31.514Z,799.96,afk
2023-01-11T20:37:31.514Z,804.966,afk
2023-01-11T20:37:31.514Z,804.966,afk
2023-01-11T20:37:31.514Z,814.979,afk
2023-01-11T20:37:31.514Z,819.984,afk
2023-01-11T20:37:31.514Z,784.944,afk
2023-01-11T20:32:45.782Z,285.746,afk
2023-01-11T20:32:45.782Z,249.682,afk
2023-01-11T20:32:45.782Z,244.672,afk
2023-01-11T20:32:45.045Z,0.751,not-afk
2023-01-11T20:28:02.094Z,282.95,afk
2023-01-11T20:27:37.565Z,24.543,not-afk
2023-01-11T20:27:37.565Z,24.542,not-afk
2023-01-11T20:27:37.565Z,24.542,not-afk
2023-01-11T20:20:10.406Z,447.17,afk
2023-01-11T20:20:10.406Z,393.967,afk
2023-01-11T20:20:10.406Z,403.994,afk
2023-01-11T20:20:10.406Z,388.953,afk
2023-01-11T20:11:40.191Z,510.23,not-afk
2023-01-11T17:42:55.093Z,8925.097,afk
2023-01-11T17:42:55.093Z,453.461,afk
2023-01-11T17:42:55.093Z,448.457,afk
2023-01-11T17:41:17.684Z,97.424,not-afk
2023-01-11T17:23:16.045Z,1081.638,afk
2023-01-11T17:23:16.045Z,936.416,afk
2023-01-11T17:23:16.045Z,941.426,afk
2023-01-11T17:23:16.045Z,931.408,afk
2023-01-11T17:05:39.170Z,1056.891,not-afk
2023-01-11T15:37:49.905Z,4037,not-afk
2023-01-11T15:32:05.453Z,329.449,afk
2023-01-11T15:32:05.453Z,329.449,afk
2023-01-11T15:32:05.453Z,339.464,afk
2023-01-11T15:32:05.453Z,344.451,afk
2023-01-11T15:32:05.453Z,344.451,afk
2023-01-11T15:32:05.453Z,324.44,afk
2023-01-11T15:17:35.007Z,870.46,not-afk
2023-01-11T14:48:27.180Z,1747.826,afk
2023-01-11T14:30:52.669Z,1054.516,not-afk
2023-01-11T14:25:46.140Z,306.528,afk
2023-01-11T14:25:46.140Z,191.474,afk
2023-01-11T14:25:04.800Z,0.006,not-afk
2023-01-11T14:25:04.797Z,41.358,not-afk
2023-01-11T14:25:04.797Z,37.546,not-afk
2023-01-11T14:16:53.906Z,490.902,afk
2023-01-11T14:16:53.906Z,213.027,afk
2023-01-11T14:16:53.906Z,213.027,afk
2023-01-11T14:16:53.906Z,233.056,afk
2023-01-11T14:16:53.906Z,223.041,afk
2023-01-11T14:16:53.906Z,223.041,afk
2023-01-11T14:16:53.906Z,203.011,afk
2023-01-11T14:12:28.045Z,265.871,afk
2023-01-11T14:12:28.045Z,223.546,afk
2023-01-11T14:12:28.045Z,213.538,afk
2023-01-11T14:10:21.135Z,126.926,not-afk
2023-01-11T14:05:22.890Z,298.244,afk
2023-01-11T14:05:22.890Z,298.244,afk
2023-01-11T14:05:22.890Z,293.256,afk
2023-01-11T13:40:38.539Z,1484.366,not-afk
2023-01-11T13:35:15.968Z,322.57,afk
2023-01-11T13:35:15.968Z,232.46,afk
2023-01-11T13:35:15.968Z,237.465,afk
2023-01-11T13:35:15.968Z,247.478,afk
2023-01-11T13:35:15.968Z,227.457,afk
2023-01-11T13:21:34.786Z,821.197,not-afk
2023-01-11T10:43:06.287Z,656.638,not-afk
2023-01-11T10:43:06.287Z,111.634,not-afk
2023-01-11T10:43:06.287Z,61.429,not-afk
2023-01-11T10:38:46.380Z,259.909,afk
2023-01-11T10:38:46.380Z,211.38,afk
2023-01-11T10:38:46.380Z,201.368,afk
2023-01-11T10:38:17.333Z,29.06,not-afk
2023-01-11T10:38:17.333Z,29.052,not-afk
2023-01-11T10:33:59.800Z,257.536,afk
2023-01-11T10:33:59.800Z,222.562,afk
2023-01-11T10:33:59.800Z,212.553,afk
2023-01-11T10:33:39.994Z,19.822,not-afk
2023-01-11T10:30:17.615Z,194.393,afk
2023-01-11T10:30:17.613Z,202.38,afk
2023-01-11T10:30:17.613Z,202.38,afk
2023-01-11T10:30:16.766Z,0.862,not-afk
2023-01-11T10:10:27.925Z,1188.84,afk
2023-01-11T10:10:27.925Z,467.859,afk
2023-01-11T10:10:27.925Z,477.865,afk
2023-01-11T10:10:27.925Z,482.869,afk
2023-01-11T10:10:27.925Z,487.873,afk
2023-01-11T10:10:27.925Z,487.873,afk
2023-01-11T10:10:27.925Z,462.853,afk
2023-01-11T08:51:27.156Z,4740.785,not-afk
2023-01-11T08:46:50.520Z,276.635,afk
2023-01-11T08:46:50.520Z,206.561,afk
2023-01-11T08:46:50.520Z,196.548,afk
2023-01-11T08:17:49.034Z,1741.501,not-afk
2023-01-11T08:17:49.034Z,85.236,not-afk
2023-01-11T08:17:49.034Z,35.199,not-afk
2023-01-10T23:27:58.216Z,31790.82,afk
2023-01-10T23:26:53.281Z,64.94,not-afk
2023-01-10T22:00:22.550Z,5190.73,afk
2023-01-10T22:00:22.550Z,245.061,afk
2023-01-10T22:00:22.550Z,255.07,afk
2023-01-10T22:00:22.550Z,240.057,afk
2023-01-10T21:24:58.740Z,2123.826,not-afk
2023-01-10T21:19:15.207Z,343.532,afk
2023-01-10T21:19:15.207Z,213.331,afk
2023-01-10T21:19:15.207Z,223.35,afk
2023-01-10T21:19:15.207Z,208.328,afk
2023-01-10T21:16:37.660Z,157.56,not-afk
2023-01-10T21:16:37.660Z,15.266,not-afk
2023-01-10T19:51:29.378Z,5108.29,afk
2023-01-10T19:51:29.378Z,767.515,afk
2023-01-10T19:51:29.378Z,772.531,afk
2023-01-10T19:51:29.378Z,757.508,afk
2023-01-10T18:22:36.474Z,5332.919,not-afk
2023-01-10T18:14:47.675Z,468.798,afk
2023-01-10T18:14:47.675Z,369.765,afk
2023-01-10T18:14:47.675Z,369.765,afk
2023-01-10T18:14:47.675Z,379.78,afk
2023-01-10T18:14:47.675Z,379.78,afk
2023-01-10T18:14:47.675Z,384.786,afk
2023-01-10T18:14:47.675Z,359.736,afk
2023-01-10T17:55:59.159Z,1128.525,afk
2023-01-10T17:55:59.159Z,306.354,afk
2023-01-10T17:55:59.159Z,291.323,afk
2023-01-10T17:55:59.159Z,306.354,afk
2023-01-10T17:55:59.159Z,291.323,afk
2023-01-10T17:55:59.159Z,316.367,afk
2023-01-10T17:55:59.159Z,286.317,afk
2023-01-10T17:52:24.052Z,215.123,not-afk
2023-01-10T17:52:24.052Z,54.742,not-afk
2023-01-10T17:52:24.052Z,20.659,not-afk
2023-01-10T17:39:38.737Z,765.325,afk
2023-01-10T17:39:38.737Z,400.406,afk
2023-01-10T17:39:38.737Z,400.406,afk
2023-01-10T17:39:38.737Z,390.401,afk
2023-01-10T17:38:59.351Z,39.402,not-afk
2023-01-10T17:38:59.351Z,39.402,not-afk
2023-01-10T17:38:59.351Z,39.389,not-afk
2023-01-10T17:33:59.645Z,299.71,afk
2023-01-10T17:33:59.645Z,228.741,afk
2023-01-10T17:16:36.421Z,1043.239,not-afk
2023-01-10T16:41:51.737Z,2084.683,afk
2023-01-10T16:41:51.737Z,216.616,afk
2023-01-10T16:34:55.897Z,415.856,not-afk
2023-01-10T15:42:51.659Z,3124.237,afk
2023-01-10T15:42:51.659Z,801.818,afk
2023-01-10T15:33:51.343Z,540.332,not-afk
2023-01-10T15:22:52.425Z,658.917,afk
2023-01-10T15:22:52.425Z,233.185,afk
2023-01-10T15:22:52.425Z,243.196,afk
2023-01-10T15:22:52.425Z,228.183,afk
2023-01-10T15:22:00.148Z,52.292,not-afk
2023-01-10T15:17:23.628Z,276.519,afk
2023-01-10T15:17:23.628Z,246.469,afk
2023-01-10T15:17:23.628Z,251.478,afk
2023-01-10T15:17:23.628Z,241.457,afk
2023-01-10T13:10:42.225Z,7601.419,not-afk
2023-01-10T13:01:54.269Z,527.955,afk
2023-01-10T13:01:54.269Z,247.779,afk
2023-01-10T13:01:54.269Z,227.762,afk
2023-01-10T13:01:54.269Z,0.015,not-afk
2023-01-10T13:01:54.269Z,227.762,afk
2023-01-10T13:01:54.269Z,242.775,afk
2023-01-10T13:01:54.269Z,247.779,afk
2023-01-10T13:01:54.269Z,222.759,afk
2023-01-10T12:58:26.863Z,207.417,afk
2023-01-10T12:58:26.863Z,194.828,afk
2023-01-10T12:55:30.082Z,176.281,not-afk
2023-01-10T12:55:30.082Z,176.796,not-afk
2023-01-10T12:55:30.082Z,21.001,not-afk
2023-01-10T12:49:41.035Z,349.062,afk
2023-01-10T12:49:41.035Z,325.039,afk
2023-01-10T12:49:41.035Z,325.039,afk
2023-01-10T12:49:41.035Z,315.029,afk
2023-01-10T12:49:19.184Z,21.865,not-afk
2023-01-10T12:45:35.786Z,223.397,afk
2023-01-10T12:45:35.786Z,209.652,afk
2023-01-10T12:43:22.131Z,133.669,not-afk
2023-01-10T12:43:22.131Z,59.111,not-afk
2023-01-10T12:40:11.824Z,190.31,afk
2023-01-10T12:40:11.824Z,190.31,afk
2023-01-10T12:33:19.039Z,412.792,not-afk
2023-01-10T12:27:05.660Z,373.378,afk
2023-01-10T12:27:05.660Z,283.293,afk
2023-01-10T12:27:05.660Z,268.272,afk
2023-01-10T12:27:05.660Z,283.293,afk
2023-01-10T12:27:05.660Z,268.272,afk
2023-01-10T12:21:51.757Z,313.918,not-afk
2023-01-10T12:21:51.757Z,11.424,not-afk
2023-01-10T11:52:19.300Z,1772.465,afk
2023-01-10T11:52:19.300Z,792.773,afk
2023-01-10T11:52:19.300Z,782.762,afk
2023-01-10T11:45:39.964Z,399.352,not-afk
2023-01-10T02:03:06.465Z,34953.498,afk
2023-01-09T23:48:08.652Z,8097.816,not-afk
2023-01-09T22:33:12.862Z,4495.789,afk
2023-01-09T22:33:12.862Z,206.079,afk
2023-01-09T22:33:12.862Z,226.107,afk
2023-01-09T22:33:12.862Z,216.092,afk
2023-01-09T22:33:12.862Z,216.092,afk
2023-01-09T22:33:12.862Z,201.07,afk
2023-01-09T22:15:39.956Z,1052.91,afk
2023-01-09T22:15:39.956Z,382.499,afk
2023-01-09T22:15:39.956Z,382.499,afk
2023-01-09T22:15:39.956Z,372.47,afk
