timestamp,duration,app,title
2023-01-11T13:48:44.561Z,1.263,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T13:48:37.077Z,6.201,firefox.exe,własnosci wlasne wrazliwe - Szukaj w Google — Mozilla Firefox
2023-01-11T13:48:26.060Z,9.761,firefox.exe,Matrix Generator DORR — Mozilla Firefox
2023-01-11T13:48:15.040Z,9.811,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T13:48:12.567Z,1.223,firefox.exe,Matrix Generator DORR — Mozilla Firefox
2023-01-11T13:48:01.597Z,9.734,firefox.exe,Eigenvalue perturbation - Wikipedia — Mozilla Firefox
2023-01-11T13:45:49.691Z,130.635,firefox.exe,KM_C364e-20181005142554 - PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:45:33.727Z,14.741,firefox.exe,Eigenvalue perturbation - Wikipedia — Mozilla Firefox
2023-01-11T13:45:23.720Z,8.754,firefox.exe,Perturbation theory - Wikipedia — Mozilla Firefox
2023-01-11T13:45:17.604Z,4.874,firefox.exe,"Teoria perturbacji – Wikipedia, wolna encyklopedia — Mozilla Firefox"
2023-01-11T13:45:13.715Z,2.548,firefox.exe,Perturbation theory - Wikipedia — Mozilla Firefox
2023-01-11T13:45:12.493Z,0,firefox.exe,Mozilla Firefox
2023-01-11T13:45:05.004Z,6.244,firefox.exe,Eigenvalue perturbation - Wikipedia — Mozilla Firefox
2023-01-11T13:45:02.380Z,1.278,firefox.exe,eigenvalue perturbation - Szukaj w Google — Mozilla Firefox
2023-01-11T13:44:48.650Z,12.401,firefox.exe,sensitive eigenvalues - Szukaj w Google — Mozilla Firefox
2023-01-11T13:44:46.036Z,1.267,explorer.exe,Widok zadań
2023-01-11T13:43:32.573Z,72.122,firefox.exe,sensitive eigenvalues - Szukaj w Google — Mozilla Firefox
2023-01-11T13:43:02.602Z,28.657,firefox.exe,Eigenvalue perturbation - Wikipedia — Mozilla Firefox
2023-01-11T13:42:53.595Z,7.711,firefox.exe,sensitive eigenvalues - Szukaj w Google — Mozilla Firefox
2023-01-11T13:42:38.873Z,13.435,firefox.exe,Condition number - Wikipedia — Mozilla Firefox
2023-01-11T13:42:27.634Z,10.014,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T13:42:23.918Z,2.478,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:42:09.076Z,13.617,MATLAB.exe,MATLAB R2022b - academic use
2023-01-11T13:40:42.085Z,85.762,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:40:40.796Z,0,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T13:34:27.668Z,371.875,firefox.exe,KM_C364e-20181005142554 - PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:33:59.372Z,27.04,firefox.exe,Condition number - Wikipedia — Mozilla Firefox
2023-01-11T13:33:53.120Z,4.968,firefox.exe,ill-conditioned - Szukaj w Google — Mozilla Firefox
2023-01-11T13:33:38.119Z,13.653,firefox.exe,Matrix Generator DORR — Mozilla Firefox
2023-01-11T13:33:35.685Z,1.208,firefox.exe,KM_C364e-20181005142554 - PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:33:34.479Z,0,firefox.exe,Matrix Generator DORR — Mozilla Firefox
2023-01-11T13:33:31.954Z,1.257,MATLAB.exe,MATLAB R2022b - academic use
2023-01-11T13:32:46.520Z,44.188,firefox.exe,Matrix Generator DORR — Mozilla Firefox
2023-01-11T13:32:36.437Z,8.828,firefox.exe,dorr matrix - Szukaj w Google — Mozilla Firefox
2023-01-11T13:32:26.482Z,8.652,firefox.exe,Dorr Matrix — Mozilla Firefox
2023-01-11T13:32:17.755Z,7.423,firefox.exe,dorr matrix - Szukaj w Google — Mozilla Firefox
2023-01-11T13:32:05.206Z,11.286,firefox.exe,macierz dorra - Szukaj w Google — Mozilla Firefox
2023-01-11T13:32:01.409Z,2.448,firefox.exe,Mozilla Firefox
2023-01-11T13:31:04.017Z,56.152,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:31:01.526Z,1.222,firefox.exe,KM_C364e-20181005142554 - PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:30:51.550Z,8.764,firefox.exe,macierz cyrkulentna - Szukaj w Google — Mozilla Firefox
2023-01-11T13:30:44.137Z,6.139,firefox.exe,circulant matrix - Szukaj w Google — Mozilla Firefox
2023-01-11T13:30:15.971Z,26.959,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:30:14.721Z,0,firefox.exe,2023Z-DataVisualizationTechniques/lab13.ipynb at main · MI2-Education/2023Z-DataVisualizationTechniques — Mozilla Firefox
2023-01-11T13:29:51.494Z,21.995,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T13:29:50.212Z,0,firefox.exe,KM_C364e-20181005142554 - PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:29:26.558Z,22.448,firefox.exe,circulant matrix - Szukaj w Google — Mozilla Firefox
